"CODEST","NOMEST","SUBTIPEST","caca","codasi","nomasi","tipo","crdtsects","duracion","teopra","fechainicio","fechafin","dia","horaini","horafin","aula","descaula","clase_activ","descactiv"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","16/02/2016","22/03/2016","2","13:30","14:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","24/02/2016","16/03/2016","3","10:00","11:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","05/04/2016","05/04/2016","2","13:30","14:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","13/04/2016","18/05/2016","3","10:00","11:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","19/04/2016","17/05/2016","2","13:30","14:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","15/02/2016","21/03/2016","1","11:30","12:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","24/02/2016","16/03/2016","3","12:00","13:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","11/04/2016","16/05/2016","1","11:30","12:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","13/04/2016","18/05/2016","3","12:00","13:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","25/02/2016","17/03/2016","4","08:30","10:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","14/04/2016","19/05/2016","4","08:30","10:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","25/02/2016","17/03/2016","4","10:00","11:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","14/04/2016","19/05/2016","4","10:00","11:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","25/02/2016","17/03/2016","4","11:30","13:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34502","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA II","T","6","S","P","14/04/2016","19/05/2016","4","11:30","13:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","10/09/2015","07/10/2015","5","11:30","12:30","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","10/09/2015","07/10/2015","5","10:00","11:00","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","10/09/2015","07/10/2015","2","11:30","13:30","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","08/10/2015","08/10/2015","4","09:00","11:00","0030P2003","(A2/0S21) AULA  INFORMÁTICA S21 - PLANTA 2 - AULARIO II","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","09/10/2015","23/12/2015","2","11:30","13:30","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","09/10/2015","23/12/2015","5","11:30","12:30","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","09/10/2015","23/12/2015","5","10:00","11:00","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","10/09/2015","07/10/2015","5","12:30","14:30","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","10/09/2015","07/10/2015","2","08:00","10:00","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","08/10/2015","08/10/2015","4","11:00","13:00","0030P2003","(A2/0S21) AULA  INFORMÁTICA S21 - PLANTA 2 - AULARIO II","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","09/10/2015","23/12/2015","5","12:30","14:30","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34503","APLICACIONES DE LA INFORMÁTICA PARA LA INGENIERÍA","T","6","S","P","09/10/2015","23/12/2015","2","08:00","10:00","0039PB013","EP/0-29I AULA DE INFORMÁTICA 29I - PLANTA BAJA - ESCUELA POLITÉCNICA SUPERIOR IV","POR","PRÁCTICAS CON ORDENADOR"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","27/01/2016","01/02/2016","3","09:00","10:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","27/01/2016","01/02/2016","1","08:00","09:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","02/02/2016","02/02/2016","2","13:30","14:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","03/02/2016","10/02/2016","3","09:00","10:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","03/02/2016","10/02/2016","1","08:00","09:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","11/02/2016","11/02/2016","4","12:00","13:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","12/02/2016","17/02/2016","3","09:00","10:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","12/02/2016","17/02/2016","1","08:00","09:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","19/02/2016","04/04/2016","1","08:00","09:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","19/02/2016","04/04/2016","3","09:00","10:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","05/04/2016","05/04/2016","2","12:30","13:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","06/04/2016","20/05/2016","3","09:00","10:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","T","06/04/2016","20/05/2016","1","08:00","09:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","27/01/2016","20/05/2016","2","09:00","10:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PPR","PRÁCTICAS DE PROBLEMAS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","12/02/2016","12/02/2016","5","11:30","13:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","26/02/2016","26/02/2016","5","11:30","13:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","11/03/2016","11/03/2016","5","11:30","13:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","15/04/2016","15/04/2016","5","11:30","13:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","29/04/2016","29/04/2016","5","11:30","13:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","13/05/2016","13/05/2016","5","11:30","13:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","27/01/2016","20/05/2016","2","09:00","10:00","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PPR","PRÁCTICAS DE PROBLEMAS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","12/02/2016","12/02/2016","5","11:30","13:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","26/02/2016","26/02/2016","5","11:30","13:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","11/03/2016","11/03/2016","5","11:30","13:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","15/04/2016","15/04/2016","5","11:30","13:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","29/04/2016","29/04/2016","5","11:30","13:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","13/05/2016","13/05/2016","5","11:30","13:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","12/02/2016","12/02/2016","5","09:00","11:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","26/02/2016","26/02/2016","5","09:00","11:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","11/03/2016","11/03/2016","5","09:00","11:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","15/04/2016","15/04/2016","5","09:00","11:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","29/04/2016","29/04/2016","5","09:00","11:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","13/05/2016","13/05/2016","5","09:00","11:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","12/02/2016","12/02/2016","5","09:00","11:00","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","26/02/2016","26/02/2016","5","09:00","11:00","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","11/03/2016","11/03/2016","5","09:00","11:00","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","15/04/2016","15/04/2016","5","09:00","11:00","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","29/04/2016","29/04/2016","5","09:00","11:00","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34504","AMPLIACIÓN DE QUÍMICA","T","6","S","P","13/05/2016","13/05/2016","5","09:00","11:00","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","T","27/01/2016","27/01/2016","3","08:00","09:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","T","28/01/2016","28/01/2016","4","12:00","13:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","T","01/02/2016","01/02/2016","1","12:30","13:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","T","03/02/2016","03/02/2016","3","12:30","13:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","T","03/02/2016","03/02/2016","3","08:00","09:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","T","04/02/2016","20/05/2016","3","08:00","09:00","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","TEO","CLASE TEÓRICA"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","08/02/2016","21/03/2016","1","11:30","14:30","0041PB007","LABORATORIO B C - PLANTA BAJA - FACULTAD DE CIENCIAS VI: AULARIO (CTQ)","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","12/02/2016","12/02/2016","5","13:30","14:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PPR","PRÁCTICAS DE PROBLEMAS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","19/02/2016","19/02/2016","5","10:00","11:00","0030P1005","(A2/0B13) AULA B13 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","26/02/2016","26/02/2016","5","13:30","14:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PPR","PRÁCTICAS DE PROBLEMAS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","04/03/2016","04/03/2016","5","10:00","11:00","0030P1005","(A2/0B13) AULA B13 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","11/03/2016","11/03/2016","5","13:30","14:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PPR","PRÁCTICAS DE PROBLEMAS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","18/03/2016","18/03/2016","5","10:00","11:00","0030P1005","(A2/0B13) AULA B13 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","15/04/2016","15/04/2016","5","13:30","14:30","0030P1012","(A2/0D12) AULA D12 - PLANTA 1 - AULARIO II","PPR","PRÁCTICAS DE PROBLEMAS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","18/04/2016","18/04/2016","1","11:30","14:30","0041PB007","LABORATORIO B C - PLANTA BAJA - FACULTAD DE CIENCIAS VI: AULARIO (CTQ)","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","22/04/2016","22/04/2016","5","10:00","11:00","0030P1005","(A2/0B13) AULA B13 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","25/04/2016","25/04/2016","1","12:30","13:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PPR","PRÁCTICAS DE PROBLEMAS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","02/05/2016","09/05/2016","1","11:30","14:30","0041PB007","LABORATORIO B C - PLANTA BAJA - FACULTAD DE CIENCIAS VI: AULARIO (CTQ)","PLA","PRÁCTICAS DE LABORATORIO"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","06/05/2016","06/05/2016","5","10:00","11:00","0030P1005","(A2/0B13) AULA B13 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","16/05/2016","16/05/2016","1","11:30","12:30","0030P1016","(A2/0E12) AULA E12 - PLANTA 1 - AULARIO II","PPR","PRÁCTICAS DE PROBLEMAS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","20/05/2016","20/05/2016","5","10:00","11:00","0030P1005","(A2/0B13) AULA B13 - PLANTA 1 - AULARIO II","PTG","TUTORIES GRUPALS"
"C204","GRADO EN INGENIERÍA QUÍMICA","GRA","2015-16","34505","QUÍMICA INORGÁNICA APLICADA","B","6","S","P","08/02/2016","21/03/2016","1","11:30","14:30","0041PB007","LABORATORIO B C - PLANTA BAJA - FACULTAD DE CIENCIAS VI: AULARIO (CTQ)","PLA","PRÁCTICAS DE LABORATORIO"
